frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"1","2026-01-24T12:22:07.772375875+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"2","2026-01-24T12:22:07.772963786+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"3","2026-01-24T12:22:07.822546966+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4","2026-01-24T12:22:07.823169618+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"5","2026-01-24T12:22:07.873056811+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"6","2026-01-24T12:22:07.873725390+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"7","2026-01-24T12:22:07.923419493+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8","2026-01-24T12:22:07.923973921+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"9","2026-01-24T12:22:07.973814919+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"10","2026-01-24T12:22:07.974365260+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"11","2026-01-24T12:22:08.023912538+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"12","2026-01-24T12:22:08.024497153+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"13","2026-01-24T12:22:08.074465759+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"14","2026-01-24T12:22:08.075558332+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"15","2026-01-24T12:22:08.124978525+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"16","2026-01-24T12:22:08.126110838+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"17","2026-01-24T12:22:08.175355667+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"18","2026-01-24T12:22:08.176275220+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"19","2026-01-24T12:22:08.226062516+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"20","2026-01-24T12:22:08.226584345+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"21","2026-01-24T12:22:08.276485034+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"22","2026-01-24T12:22:08.277124077+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"23","2026-01-24T12:22:08.326890560+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"24","2026-01-24T12:22:08.327395537+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"25","2026-01-24T12:22:08.377414798+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"26","2026-01-24T12:22:08.377998372+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"27","2026-01-24T12:22:08.424137533+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00278282"
"28","2026-01-24T12:22:08.427961097+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"29","2026-01-24T12:22:08.428429375+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"30","2026-01-24T12:22:08.478577193+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"31","2026-01-24T12:22:08.478628894+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"32","2026-01-24T12:22:08.529049417+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"33","2026-01-24T12:22:08.529052815+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"34","2026-01-24T12:22:08.579176931+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"35","2026-01-24T12:22:08.579218745+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"36","2026-01-24T12:22:08.629673869+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"37","2026-01-24T12:22:08.629719323+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"38","2026-01-24T12:22:08.680478691+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"39","2026-01-24T12:22:08.680491686+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"40","2026-01-24T12:22:08.730688030+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"41","2026-01-24T12:22:08.730757580+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"42","2026-01-24T12:22:08.774708590+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00278282"
"43","2026-01-24T12:22:08.780885746+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"44","2026-01-24T12:22:08.781003061+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"45","2026-01-24T12:22:08.831029591+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"46","2026-01-24T12:22:08.831162816+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"47","2026-01-24T12:22:08.881624317+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"48","2026-01-24T12:22:08.881626937+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"49","2026-01-24T12:22:08.931781562+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"50","2026-01-24T12:22:08.931879616+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"51","2026-01-24T12:22:08.981975532+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"52","2026-01-24T12:22:08.981975767+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"53","2026-01-24T12:22:09.032467634+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"54","2026-01-24T12:22:09.032487947+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"55","2026-01-24T12:22:09.082705049+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"56","2026-01-24T12:22:09.082781541+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"57","2026-01-24T12:22:09.133281038+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"58","2026-01-24T12:22:09.133327400+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"59","2026-01-24T12:22:09.183641834+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"60","2026-01-24T12:22:09.183653836+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"61","2026-01-24T12:22:09.234211625+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"62","2026-01-24T12:22:09.234239979+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"63","2026-01-24T12:22:09.284665382+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"64","2026-01-24T12:22:09.284678395+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
