frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"8668","2026-01-24T00:25:04.670208578+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8669","2026-01-24T00:25:04.678967526+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8670","2026-01-24T00:25:04.678987538+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8671","2026-01-24T00:25:04.680808287+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8672","2026-01-24T00:25:04.692279860+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8673","2026-01-24T00:25:04.704580044+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8674","2026-01-24T00:25:04.721418187+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8675","2026-01-24T00:25:04.729359557+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8676","2026-01-24T00:25:04.729403469+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8677","2026-01-24T00:25:04.740534294+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8678","2026-01-24T00:25:04.763705455+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00344372"
"8679","2026-01-24T00:25:04.764156239+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8680","2026-01-24T00:25:04.779698805+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8681","2026-01-24T00:25:04.779701250+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8682","2026-01-24T00:25:04.780334341+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8683","2026-01-24T00:25:04.790609887+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8684","2026-01-24T00:25:04.814333253+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8685","2026-01-24T00:25:04.824340213+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8686","2026-01-24T00:25:04.830063557+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8687","2026-01-24T00:25:04.830213233+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8688","2026-01-24T00:25:04.842284687+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8689","2026-01-24T00:25:04.859104515+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8690","2026-01-24T00:25:04.874941492+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8691","2026-01-24T00:25:04.880284388+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8692","2026-01-24T00:25:04.880329221+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8693","2026-01-24T00:25:04.883906857+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8694","2026-01-24T00:25:04.901543658+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8695","2026-01-24T00:25:04.923816998+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8696","2026-01-24T00:25:04.930612320+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8697","2026-01-24T00:25:04.930619076+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8698","2026-01-24T00:25:04.942015179+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8699","2026-01-24T00:25:04.961157636+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8700","2026-01-24T00:25:04.977402026+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8701","2026-01-24T00:25:04.981047251+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8702","2026-01-24T00:25:04.981047241+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8703","2026-01-24T00:25:04.995350001+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0034437"
"8704","2026-01-24T00:25:05.011393769+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8705","2026-01-24T00:25:05.026588690+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8706","2026-01-24T00:25:05.031262488+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8707","2026-01-24T00:25:05.031331317+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8708","2026-01-24T00:25:05.038567988+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8709","2026-01-24T00:25:05.046111389+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8710","2026-01-24T00:25:05.056242295+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8711","2026-01-24T00:25:05.066758535+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8712","2026-01-24T00:25:05.081582909+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8713","2026-01-24T00:25:05.081653223+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8714","2026-01-24T00:25:05.084904961+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8715","2026-01-24T00:25:05.097142818+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8716","2026-01-24T00:25:05.109055903+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
