frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"4099","2026-01-24T01:03:42.873197284+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4100","2026-01-24T01:03:42.873220332+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4101","2026-01-24T01:03:42.923039145+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00547695"
"4102","2026-01-24T01:03:42.923549321+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4103","2026-01-24T01:03:42.923569340+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4104","2026-01-24T01:03:42.973734742+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4105","2026-01-24T01:03:42.973750001+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4106","2026-01-24T01:03:43.023859941+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4107","2026-01-24T01:03:43.023887833+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4108","2026-01-24T01:03:43.074218958+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4109","2026-01-24T01:03:43.074239236+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4110","2026-01-24T01:03:43.124842019+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4111","2026-01-24T01:03:43.124892933+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4112","2026-01-24T01:03:43.175022329+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4113","2026-01-24T01:03:43.175559175+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4114","2026-01-24T01:03:43.225562294+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4115","2026-01-24T01:03:43.226123214+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4116","2026-01-24T01:03:43.276181306+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4117","2026-01-24T01:03:43.276734362+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4118","2026-01-24T01:03:43.286773438+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00867414"
"4119","2026-01-24T01:03:43.326781235+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4120","2026-01-24T01:03:43.327281943+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4121","2026-01-24T01:03:43.377297591+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4122","2026-01-24T01:03:43.377802983+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4123","2026-01-24T01:03:43.427673151+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4124","2026-01-24T01:03:43.428707340+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4125","2026-01-24T01:03:43.478124039+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4126","2026-01-24T01:03:43.479241422+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4127","2026-01-24T01:03:43.528578073+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4128","2026-01-24T01:03:43.529705947+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4129","2026-01-24T01:03:43.578807417+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4130","2026-01-24T01:03:43.579927421+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4131","2026-01-24T01:03:43.629502312+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4132","2026-01-24T01:03:43.630404041+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4133","2026-01-24T01:03:43.679700246+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4134","2026-01-24T01:03:43.680771264+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4135","2026-01-24T01:03:43.730371627+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4136","2026-01-24T01:03:43.730989465+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4137","2026-01-24T01:03:43.780668415+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4138","2026-01-24T01:03:43.781640116+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4139","2026-01-24T01:03:43.830874344+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4140","2026-01-24T01:03:43.831911317+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4141","2026-01-24T01:03:43.881436551+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4142","2026-01-24T01:03:43.882096667+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4143","2026-01-24T01:03:43.932129070+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4144","2026-01-24T01:03:43.932287076+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4145","2026-01-24T01:03:43.937379837+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00867414"
"4146","2026-01-24T01:03:43.982408578+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4147","2026-01-24T01:03:43.982477978+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4148","2026-01-24T01:03:44.032802129+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4149","2026-01-24T01:03:44.032832016+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4150","2026-01-24T01:03:44.083062279+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4151","2026-01-24T01:03:44.083070525+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4152","2026-01-24T01:03:44.133418762+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4153","2026-01-24T01:03:44.133441434+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4154","2026-01-24T01:03:44.183612177+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4155","2026-01-24T01:03:44.183702588+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4156","2026-01-24T01:03:44.233962166+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4157","2026-01-24T01:03:44.234024635+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4158","2026-01-24T01:03:44.284253266+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4159","2026-01-24T01:03:44.284282219+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4160","2026-01-24T01:03:44.292881288+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00292253"
"4161","2026-01-24T01:03:44.334580092+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4162","2026-01-24T01:03:44.334695387+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4163","2026-01-24T01:03:44.385253236+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4164","2026-01-24T01:03:44.385275297+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4165","2026-01-24T01:03:44.435800142+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4166","2026-01-24T01:03:44.435804992+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4167","2026-01-24T01:03:44.486296006+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4168","2026-01-24T01:03:44.486296416+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"4169","2026-01-24T01:03:44.536822395+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
