frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"40","2026-02-04T22:25:29.602001233+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"41","2026-02-04T22:25:29.651738851+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"42","2026-02-04T22:25:29.652228858+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"43","2026-02-04T22:25:29.702067735+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"44","2026-02-04T22:25:29.702604640+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"45","2026-02-04T22:25:29.752476400+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"46","2026-02-04T22:25:29.752974361+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"47","2026-02-04T22:25:29.802981483+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"48","2026-02-04T22:25:29.803508610+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"49","2026-02-04T22:25:29.853631569+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"50","2026-02-04T22:25:29.853825812+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"51","2026-02-04T22:25:29.904178561+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"52","2026-02-04T22:25:29.904475127+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"53","2026-02-04T22:25:29.954531471+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"54","2026-02-04T22:25:29.954633612+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"55","2026-02-04T22:25:30.004988645+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"56","2026-02-04T22:25:30.005007210+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"57","2026-02-04T22:25:30.055554368+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"58","2026-02-04T22:25:30.055597900+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"59","2026-02-04T22:25:30.105931838+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"60","2026-02-04T22:25:30.105932265+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"61","2026-02-04T22:25:30.136816132+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00854826"
"62","2026-02-04T22:25:30.156160106+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"63","2026-02-04T22:25:30.156167524+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"64","2026-02-04T22:25:30.206892166+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"65","2026-02-04T22:25:30.206905289+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"66","2026-02-04T22:25:30.257536900+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"67","2026-02-04T22:25:30.257547760+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"68","2026-02-04T22:25:30.307853327+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"69","2026-02-04T22:25:30.307854073+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"70","2026-02-04T22:25:30.358489430+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"71","2026-02-04T22:25:30.358490222+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"72","2026-02-04T22:25:30.408684866+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"73","2026-02-04T22:25:30.408684895+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"74","2026-02-04T22:25:30.458992060+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"75","2026-02-04T22:25:30.459071859+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"76","2026-02-04T22:25:30.509534483+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"77","2026-02-04T22:25:30.509540244+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"78","2026-02-04T22:25:30.559892241+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"79","2026-02-04T22:25:30.559922830+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"80","2026-02-04T22:25:30.598274675+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00854826"
"81","2026-02-04T22:25:30.610139203+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"82","2026-02-04T22:25:30.610142020+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"83","2026-02-04T22:25:30.660548719+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"84","2026-02-04T22:25:30.660548759+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"85","2026-02-04T22:25:30.711093423+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"86","2026-02-04T22:25:30.711093609+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"87","2026-02-04T22:25:30.761348429+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"88","2026-02-04T22:25:30.761349376+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"89","2026-02-04T22:25:30.811942640+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"90","2026-02-04T22:25:30.811972290+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"91","2026-02-04T22:25:30.862431453+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"92","2026-02-04T22:25:30.862431467+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"93","2026-02-04T22:25:30.912820029+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"94","2026-02-04T22:25:30.912820014+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"95","2026-02-04T22:25:30.963368009+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"96","2026-02-04T22:25:30.963379681+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"97","2026-02-04T22:25:31.013677677+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"98","2026-02-04T22:25:31.013991288+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"99","2026-02-04T22:25:31.064085009+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"100","2026-02-04T22:25:31.064598701+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"101","2026-02-04T22:25:31.114770110+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"102","2026-02-04T22:25:31.114768778+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"103","2026-02-04T22:25:31.149904135+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00728273"
"104","2026-02-04T22:25:31.165166222+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"105","2026-02-04T22:25:31.165185707+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"106","2026-02-04T22:25:31.215709557+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"107","2026-02-04T22:25:31.215710077+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"108","2026-02-04T22:25:31.266227684+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"109","2026-02-04T22:25:31.266229577+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"110","2026-02-04T22:25:31.316563919+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"111","2026-02-04T22:25:31.316602817+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"112","2026-02-04T22:25:31.366784697+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"113","2026-02-04T22:25:31.366828138+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"114","2026-02-04T22:25:31.417279172+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"115","2026-02-04T22:25:31.417383476+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"116","2026-02-04T22:25:31.467707582+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"117","2026-02-04T22:25:31.467708174+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"118","2026-02-04T22:25:31.518038335+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"119","2026-02-04T22:25:31.518109558+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"120","2026-02-04T22:25:31.568782266+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"121","2026-02-04T22:25:31.568817406+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"122","2026-02-04T22:25:31.608809021+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00728273"
"123","2026-02-04T22:25:31.619077378+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"124","2026-02-04T22:25:31.619390428+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"125","2026-02-04T22:25:31.669602104+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"126","2026-02-04T22:25:31.670077578+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"127","2026-02-04T22:25:31.720205212+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"128","2026-02-04T22:25:31.720485697+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"129","2026-02-04T22:25:31.770658087+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"130","2026-02-04T22:25:31.770674373+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"131","2026-02-04T22:25:31.821013692+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"132","2026-02-04T22:25:31.821022699+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"133","2026-02-04T22:25:31.871317831+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"134","2026-02-04T22:25:31.871320010+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"135","2026-02-04T22:25:31.921838664+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"136","2026-02-04T22:25:31.921838614+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"137","2026-02-04T22:25:31.972198466+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"138","2026-02-04T22:25:31.972198566+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"139","2026-02-04T22:25:32.022431622+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"140","2026-02-04T22:25:32.022477419+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"141","2026-02-04T22:25:32.072707728+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"142","2026-02-04T22:25:32.072717026+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"143","2026-02-04T22:25:32.123071047+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"144","2026-02-04T22:25:32.123119653+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"145","2026-02-04T22:25:32.162345008+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00599575"
"146","2026-02-04T22:25:32.173692880+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"147","2026-02-04T22:25:32.173766949+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"148","2026-02-04T22:25:32.223898299+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"149","2026-02-04T22:25:32.223914114+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"150","2026-02-04T22:25:32.274289210+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"151","2026-02-04T22:25:32.274325832+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"152","2026-02-04T22:25:32.324483839+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"153","2026-02-04T22:25:32.324714381+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"154","2026-02-04T22:25:32.374826168+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"155","2026-02-04T22:25:32.375411403+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"156","2026-02-04T22:25:32.425300054+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"157","2026-02-04T22:25:32.425919735+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"158","2026-02-04T22:25:32.475586791+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"159","2026-02-04T22:25:32.476590949+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"160","2026-02-04T22:25:32.526185470+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"161","2026-02-04T22:25:32.526764684+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"162","2026-02-04T22:25:32.576370355+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"163","2026-02-04T22:25:32.577662353+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"164","2026-02-04T22:25:32.626009244+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00599575"
"165","2026-02-04T22:25:32.627082065+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"166","2026-02-04T22:25:32.628162016+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"167","2026-02-04T22:25:32.677354175+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"168","2026-02-04T22:25:32.678794991+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"169","2026-02-04T22:25:32.727671388+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"170","2026-02-04T22:25:32.729134394+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"171","2026-02-04T22:25:32.777965679+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"172","2026-02-04T22:25:32.779489119+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"173","2026-02-04T22:25:32.828676421+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"174","2026-02-04T22:25:32.829863458+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"175","2026-02-04T22:25:32.879651071+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"176","2026-02-04T22:25:32.880560375+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"177","2026-02-04T22:25:32.930075053+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"178","2026-02-04T22:25:32.930781945+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"179","2026-02-04T22:25:32.980287890+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"180","2026-02-04T22:25:32.981347122+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"181","2026-02-04T22:25:33.031205256+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"182","2026-02-04T22:25:33.031752860+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"183","2026-02-04T22:25:33.081853608+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"184","2026-02-04T22:25:33.082414147+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"185","2026-02-04T22:25:33.132118734+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"186","2026-02-04T22:25:33.132601087+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"187","2026-02-04T22:25:33.176202284+0100","b4:b1:5a:0a:b4:01","01:0c:cd:01:00:06","GOOSE","5.00475502"
"188","2026-02-04T22:25:33.182725789+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"189","2026-02-04T22:25:33.182754114+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"190","2026-02-04T22:25:33.233112473+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"191","2026-02-04T22:25:33.233130957+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"192","2026-02-04T22:25:33.283324639+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"193","2026-02-04T22:25:33.283532538+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"194","2026-02-04T22:25:33.333585748+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"195","2026-02-04T22:25:33.333628808+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"196","2026-02-04T22:25:33.383997818+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"197","2026-02-04T22:25:33.384053183+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"198","2026-02-04T22:25:33.434237506+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"199","2026-02-04T22:25:33.434760025+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"200","2026-02-04T22:25:33.484503043+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"201","2026-02-04T22:25:33.485004402+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"202","2026-02-04T22:25:33.534814786+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"203","2026-02-04T22:25:33.535375585+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"204","2026-02-04T22:25:33.585339908+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"205","2026-02-04T22:25:33.585911688+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"206","2026-02-04T22:25:33.633039354+0100","00:30:a7:00:00:04","01:0c:cd:01:00:06","GOOSE","5.00475502"
"207","2026-02-04T22:25:33.635645771+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"208","2026-02-04T22:25:33.636059956+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"209","2026-02-04T22:25:33.685881601+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"210","2026-02-04T22:25:33.686400031+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"211","2026-02-04T22:25:33.736126829+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"212","2026-02-04T22:25:33.736634169+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"213","2026-02-04T22:25:33.786396654+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"214","2026-02-04T22:25:33.786857215+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
